age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income>50K
42,0,242564,8,4,2,6,3,4,1,0,2205,40,0,0
33,0,174789,1,10,2,7,3,0,1,0,0,40,0,0
17,0,220302,12,6,2,5,1,0,1,0,0,40,0,0
39,0,290321,12,6,0,7,2,0,1,0,0,40,0,0
65,0,266828,0,13,0,3,2,0,1,0,0,24,0,1
19,0,183258,3,9,2,1,1,0,1,0,0,40,0,0
43,0,91317,5,12,2,1,5,0,0,0,0,40,0,0
46,0,153328,1,10,2,6,5,4,0,0,0,40,0,0
40,0,166088,6,11,4,8,5,0,0,0,0,30,0,0
52,5,168035,1,10,0,0,2,0,1,0,0,45,0,0
49,0,170165,3,9,1,7,4,0,0,0,0,55,0,0
26,0,229977,7,5,0,1,2,0,1,0,0,35,0,0
38,0,129764,1,10,1,3,5,0,1,1506,0,50,0,0
19,0,172893,1,10,2,4,1,0,0,0,0,30,0,0
28,0,179008,6,11,0,5,2,0,1,0,0,50,0,0
19,0,860348,1,10,2,5,1,4,0,0,0,25,0,0
65,0,174904,3,9,3,5,3,0,0,0,0,40,0,0
30,0,31985,1,10,1,4,5,0,0,0,0,40,0,0
27,5,553473,0,13,0,12,0,4,0,0,0,48,0,0
26,0,41521,3,9,2,2,3,0,0,0,0,35,0,0
44,0,97159,0,13,0,1,2,0,1,0,0,40,0,1
34,0,157747,3,9,0,8,2,0,1,0,0,45,0,1
52,4,246197,3,9,0,1,2,0,1,0,0,40,0,0
41,0,352834,0,13,0,5,2,0,1,7688,0,55,0,1
20,0,232799,3,9,2,5,1,4,0,0,0,25,0,0
57,0,132145,14,3,0,1,2,0,1,0,0,40,0,0
29,4,195520,10,14,0,5,2,0,1,0,0,40,0,0
29,0,122112,0,13,0,3,0,0,0,0,0,50,0,0
24,0,478457,2,7,2,5,3,4,0,0,0,30,0,0
41,1,264663,2,7,1,2,3,0,0,0,0,40,0,0
35,0,153926,3,9,0,5,0,4,0,0,0,40,0,0
52,0,178915,3,9,2,4,5,0,0,0,0,40,0,0
49,0,139268,1,10,2,1,1,0,1,0,0,40,0,0
28,0,336951,3,9,0,1,2,0,1,0,0,40,0,0
40,0,76625,3,9,1,1,5,0,1,0,0,40,0,0
49,4,126754,3,9,0,2,4,0,1,0,0,40,16,0
24,0,37072,1,10,2,1,3,0,1,0,0,40,0,0
49,0,291783,0,13,0,3,2,0,1,0,0,40,0,0
46,0,164733,10,14,0,5,2,0,1,0,0,41,0,0
58,5,223400,0,13,0,5,0,0,0,0,0,20,0,1
60,0,166386,2,7,0,7,0,1,0,0,0,30,39,0
33,1,41210,0,13,0,9,2,0,1,0,0,75,0,0
50,0,123044,10,14,0,5,2,0,1,0,0,60,0,1
57,0,145189,1,10,2,8,3,0,0,0,0,40,0,0
49,0,172246,2,7,0,10,2,0,1,0,0,40,0,0
30,4,287737,1,10,2,12,3,0,0,3325,0,40,0,0
46,0,73541,3,9,0,8,2,0,1,0,0,40,0,0
62,2,153891,6,11,0,4,2,0,1,3137,0,40,0,0
75,0,222789,0,13,4,5,3,0,0,0,0,6,0,0
43,5,23157,3,9,2,10,3,0,1,0,0,60,0,0
56,0,184553,12,6,1,1,3,0,1,0,0,56,0,0
45,2,328610,1,10,0,4,2,0,1,0,0,55,0,1
66,0,102423,6,11,0,8,2,0,1,0,0,30,0,0
30,0,154882,4,15,4,2,3,0,1,0,0,35,0,0
45,0,127738,1,10,0,2,2,0,1,0,0,40,0,0
88,1,263569,2,7,0,9,2,0,1,6418,0,40,0,1
32,3,127651,0,13,0,5,2,0,1,0,0,40,0,1
33,0,91666,9,8,1,4,3,0,1,0,0,40,0,0
32,0,63564,3,9,2,2,1,4,0,0,0,40,0,0
67,0,132586,3,9,4,2,3,0,0,0,0,15,0,0
49,0,151584,1,10,0,1,2,0,1,0,0,40,0,1
27,0,104017,0,13,0,5,0,0,0,0,1628,50,0,0
23,0,224059,3,9,0,7,2,0,1,0,0,40,0,0
40,0,226585,1,10,0,8,0,0,0,0,0,35,0,1
41,0,243607,14,3,0,8,2,0,1,0,0,40,20,0
81,2,51646,1,10,0,3,2,0,1,0,2174,35,0,1
24,0,237928,0,13,2,5,3,0,1,0,0,39,0,0
42,0,186689,3,9,0,2,0,4,0,0,0,60,0,0
25,0,294400,8,4,0,1,2,0,1,0,0,60,0,0
55,4,98545,12,6,0,8,2,0,1,0,0,40,0,0
24,0,585203,0,13,0,4,0,0,0,7688,0,45,0,1
17,0,34505,2,7,2,5,1,0,1,0,0,50,0,0
59,0,135617,2,7,0,1,2,0,1,0,0,40,0,0
36,0,137527,0,13,2,8,3,0,0,0,0,50,0,0
54,0,324023,3,9,2,2,1,4,0,0,0,40,0,0
67,1,431426,5,12,0,4,0,0,0,20051,0,4,0,1
48,1,243631,1,10,0,1,2,2,1,7688,0,40,0,1
31,0,72630,0,13,2,4,3,0,1,14084,0,50,0,1
33,0,232650,0,13,0,3,2,0,1,0,0,40,0,1
62,1,116626,13,16,4,4,3,0,0,0,0,40,0,1
45,1,184285,0,13,1,5,3,0,1,0,0,45,0,0
36,0,410034,5,12,0,1,2,0,1,0,0,45,0,0
61,0,205266,3,9,0,8,2,0,1,0,0,40,0,0
18,0,112974,2,7,2,5,4,0,1,0,0,3,0,0
47,1,162236,0,13,2,1,3,0,0,0,0,40,0,0
39,0,271521,0,13,0,5,2,1,1,0,0,48,15,1
40,0,393962,6,11,2,5,3,0,0,0,0,50,0,0
41,0,165309,0,13,1,8,5,0,0,0,0,40,0,0
29,0,200511,3,9,0,3,2,0,1,0,0,50,0,0
34,0,251521,10,14,0,5,0,0,0,0,0,40,0,1
18,0,378707,12,6,2,3,1,0,0,0,0,20,0,0
32,0,169768,0,13,3,0,3,4,1,0,0,40,0,0
37,0,38948,3,9,0,5,2,0,1,0,0,50,0,1
27,0,225746,0,13,2,8,1,4,1,0,0,35,0,0
37,0,324947,0,13,0,6,2,0,1,0,0,40,0,0
36,0,137421,9,8,2,10,3,1,1,0,0,45,0,0
37,4,105803,10,14,0,4,2,0,1,0,0,40,0,1
47,0,362835,1,10,0,1,2,0,1,0,0,40,0,1
26,0,192652,0,13,2,4,3,0,1,0,0,20,0,0
27,0,381789,9,8,0,9,1,0,1,0,0,55,0,0
39,1,34111,3,9,0,9,2,0,1,0,0,70,0,0
23,0,237432,9,8,2,2,3,0,1,0,0,60,0,0
31,0,100135,10,14,1,4,3,0,0,0,0,40,0,0
34,0,217460,0,13,0,4,2,0,1,0,0,45,0,1
23,0,87867,3,9,2,3,1,0,1,0,0,35,0,0
41,0,113597,1,10,0,9,2,0,1,0,0,16,0,0
56,1,233312,10,14,0,1,2,0,1,0,0,50,0,1
39,0,210945,3,9,2,8,3,0,1,0,0,48,0,0
34,0,240979,3,9,3,1,5,0,1,0,0,80,0,0
49,0,250733,3,9,0,1,2,0,1,0,0,46,0,0
50,2,158294,4,15,0,5,2,0,1,99999,0,80,0,1
37,0,182675,1,10,0,4,0,0,0,0,0,45,0,1
28,0,73037,12,6,2,10,5,0,1,0,0,30,0,0
55,4,219775,3,9,1,2,5,0,0,0,0,38,0,0
41,0,34278,6,11,3,2,3,0,1,0,0,40,0,0
33,0,215596,7,5,0,1,2,3,1,0,0,40,20,0
64,5,264544,10,14,0,5,0,0,0,0,0,5,0,1
17,0,209650,12,6,2,2,1,0,1,0,0,15,0,0
28,0,124685,1,10,0,4,2,2,1,0,0,55,0,0
39,0,187693,6,11,0,4,2,0,1,0,0,45,0,1
90,0,347074,1,10,2,8,1,0,0,0,1944,12,0,0
55,0,24694,1,10,1,5,3,0,0,0,0,40,0,0
43,4,317185,6,11,1,5,5,0,0,0,0,36,0,0
29,1,389857,3,9,2,1,3,0,1,0,0,50,0,1
31,0,408208,3,9,2,1,4,4,1,0,0,40,0,0
24,0,178255,1,10,0,11,0,0,0,0,0,40,0,0
35,0,491000,6,11,1,5,1,4,1,0,0,40,0,0
41,5,52131,3,9,1,5,1,0,1,0,0,40,0,0
24,0,142566,12,6,2,7,3,0,1,0,0,45,0,0
37,0,149297,3,9,2,6,3,2,1,0,0,30,0,0
27,0,704108,10,14,2,5,3,0,1,0,0,40,0,0
26,0,105516,0,13,2,3,3,0,0,0,0,40,0,0
18,0,85508,9,8,2,3,1,0,0,0,0,12,0,0
39,0,299725,3,9,1,6,3,0,0,0,0,37,0,0
30,3,547931,1,10,2,8,5,4,0,0,0,40,0,0
32,0,251612,14,3,2,5,5,0,0,0,0,45,20,0
33,0,91163,3,9,3,2,4,4,0,0,0,40,0,0
23,0,237044,3,9,2,2,1,4,1,0,0,12,0,0
37,5,115360,10,14,1,5,5,0,0,0,0,40,0,0
60,5,165827,13,16,0,5,2,0,1,0,0,55,0,0
28,0,134890,3,9,2,10,1,0,1,0,0,40,0,0
51,0,250423,10,14,0,3,2,0,1,0,0,55,0,1
20,0,88676,3,9,2,6,1,0,1,0,0,40,0,0
56,0,90017,8,4,0,7,2,0,1,0,0,40,21,0
43,0,91316,10,14,2,5,3,0,1,0,0,60,0,1
22,0,110622,0,13,2,5,1,1,0,0,0,15,27,0
39,0,108069,1,10,2,1,5,0,0,0,0,40,0,0
45,0,317360,0,13,1,5,5,0,0,0,0,50,0,0
46,0,479406,0,13,0,3,2,0,1,0,1672,40,0,0
18,0,201613,9,8,2,3,1,0,0,0,0,20,0,0
29,0,208406,5,12,2,8,3,0,1,0,0,40,0,0
35,0,111387,1,10,0,6,2,0,1,0,1579,40,0,0
57,1,65080,3,9,0,1,2,0,1,0,0,50,0,1
47,0,174794,10,14,2,5,3,0,0,0,0,40,2,1
58,0,178644,3,9,4,1,5,0,1,0,0,40,0,0
21,4,309348,1,10,2,8,3,0,0,594,0,4,0,0
23,0,195411,3,9,2,8,5,4,0,0,0,40,0,0
22,0,166297,1,10,2,5,1,1,1,0,0,20,0,0
42,3,208470,3,9,0,7,2,0,1,0,0,40,0,0
23,0,210474,1,10,2,2,1,0,0,0,0,20,0,0
35,0,33397,3,9,1,2,3,0,0,0,0,35,0,0
42,0,227466,3,9,2,2,4,4,1,0,0,40,0,0
54,0,230919,3,9,0,1,2,0,1,0,0,40,0,0
40,0,201495,0,13,1,12,3,0,1,0,0,45,0,0
45,0,277434,5,12,4,0,5,0,1,0,0,40,0,1
67,0,188903,8,4,0,5,2,0,1,2414,0,40,0,0
38,0,229180,0,13,2,4,5,0,0,0,0,40,12,0
29,0,410351,0,13,2,5,3,0,1,0,0,40,0,0
43,2,27444,0,13,0,3,2,0,1,99999,0,40,0,1
72,0,192732,3,9,0,6,2,0,1,0,0,20,0,0
33,0,245777,3,9,1,3,3,0,1,0,0,40,0,0
17,0,194517,2,7,2,9,1,0,0,0,0,18,0,0
26,0,168403,3,9,0,6,2,0,1,0,0,40,0,0
41,4,34987,0,13,0,5,2,0,1,0,0,35,0,1
67,0,166187,3,9,4,4,5,0,1,0,0,38,0,1
54,0,209464,1,10,1,8,5,0,0,0,0,40,0,0
71,3,422149,1,10,0,4,2,0,1,20051,0,40,0,1
70,0,115239,3,9,0,8,2,0,1,0,0,30,0,0
54,0,339667,3,9,2,8,3,0,1,0,0,41,0,0
36,0,108293,3,9,4,2,5,0,0,0,0,24,0,0
57,5,32694,10,14,0,5,2,0,1,0,0,50,0,1
64,1,213945,3,9,0,1,2,0,1,0,0,50,0,0
34,0,202450,3,9,0,1,2,0,1,0,0,55,0,1
33,1,134737,3,9,0,1,2,0,1,0,0,35,0,0
29,0,375313,1,10,2,1,3,1,1,0,0,45,15,0
39,0,151023,1,10,1,8,5,0,0,114,0,45,0,0
68,1,89011,13,16,0,5,2,0,1,0,0,50,4,0
35,0,81232,0,13,0,3,2,0,1,15024,0,50,0,1
30,0,111567,1,10,0,1,2,0,1,0,0,40,0,1
30,0,190040,0,13,2,7,3,0,0,0,0,40,0,0
28,0,190060,3,9,0,3,2,0,1,0,0,40,0,1
55,0,176219,0,13,0,7,2,1,1,0,0,40,7,0
27,3,180103,6,11,2,0,5,4,1,1151,0,40,0,0
46,0,109209,1,10,0,8,2,0,1,0,0,40,0,1
45,0,166181,3,9,4,11,1,4,0,0,0,25,0,0
69,4,122850,12,6,0,4,2,0,1,0,0,20,0,0
53,0,87158,3,9,0,1,2,4,1,0,0,40,0,0
46,0,278200,3,9,0,2,2,0,1,0,0,40,0,0
23,0,233923,1,10,2,2,1,0,0,0,0,20,0,0
22,0,163687,12,6,2,3,1,0,1,0,0,15,0,0
67,1,139960,8,4,0,1,2,0,1,0,0,40,0,0
29,0,49087,0,13,2,5,3,0,1,0,0,50,0,0
35,0,185084,3,9,0,6,2,0,1,0,0,48,0,1
49,1,377622,5,12,1,3,3,0,1,0,0,50,0,0
17,0,47771,2,7,2,5,1,0,0,0,0,20,0,0
32,0,379412,1,10,2,1,1,0,1,0,0,40,0,0
58,0,234481,12,6,0,10,2,0,1,0,0,40,0,0
42,0,162140,0,13,0,4,2,0,1,7298,0,45,0,1
51,0,136913,3,9,0,7,2,0,1,0,0,40,0,0
33,0,219553,5,12,0,4,2,0,1,0,0,50,0,0
17,0,154337,2,7,2,2,1,0,0,0,0,13,0,0
24,0,381895,2,7,1,7,5,0,0,0,0,40,0,0
19,0,124884,7,5,2,5,3,0,0,0,0,25,0,0
60,0,116746,12,6,0,5,2,0,1,0,0,40,0,0
28,0,210765,3,9,2,1,1,0,1,0,0,40,0,0
38,0,439592,1,10,2,2,1,4,0,0,0,40,0,0
58,2,329793,0,13,0,4,2,0,1,0,0,45,0,1
20,0,379198,3,9,2,2,4,3,1,0,0,40,20,0
22,0,163870,3,9,2,7,1,0,1,0,0,40,0,0
43,0,102606,3,9,0,3,2,0,1,0,0,48,0,0
52,4,124793,9,8,0,1,2,0,1,0,0,40,0,0
23,0,314645,5,12,2,8,3,0,0,0,0,15,0,0
22,0,148294,2,7,2,1,1,0,1,0,0,35,0,0
27,3,214385,3,9,2,8,3,4,0,0,0,40,0,0
60,2,210827,0,13,0,5,2,0,1,7688,0,40,0,1
35,0,230279,3,9,2,7,5,0,0,0,0,40,0,0
27,0,82393,3,9,0,10,2,1,1,0,0,40,15,1
27,0,221977,11,2,5,11,3,0,0,0,0,40,20,0
54,0,96062,3,9,0,7,2,0,1,0,0,40,21,0
56,0,117400,1,10,2,5,3,0,0,0,0,35,0,0
52,1,289436,13,16,0,5,2,0,1,0,0,60,0,1
52,0,177487,3,9,0,2,2,0,1,0,0,40,0,0
55,0,135803,0,13,0,4,2,3,1,0,1579,35,7,0
58,0,126104,12,6,1,2,5,0,0,0,0,65,0,0
44,0,136986,1,10,0,1,2,0,1,0,0,60,0,1
60,4,313852,10,14,1,5,3,0,0,0,0,25,0,0
38,2,320811,3,9,0,4,2,0,1,0,0,50,0,1
66,1,34218,3,9,0,10,2,0,1,0,0,50,0,1
21,0,180339,1,10,2,8,3,0,0,0,0,45,0,0
57,0,300104,3,9,0,1,2,0,1,0,0,84,0,1
20,0,140764,1,10,2,2,1,0,0,0,0,20,0,0
29,0,132675,2,7,3,2,1,4,0,0,0,40,0,0
50,0,138022,1,10,0,5,2,0,1,0,0,40,0,0
33,1,218164,3,9,0,1,2,0,1,0,0,40,0,0
55,3,174533,0,13,3,2,5,0,0,0,0,72,0,0
42,4,298885,3,9,1,4,5,0,1,0,0,40,0,0
39,0,352188,0,13,2,8,3,0,1,0,0,40,0,0
29,0,250679,3,9,2,1,3,0,1,0,0,40,0,0
19,0,243941,1,10,2,3,1,2,0,0,1721,25,0,0
22,0,281432,1,10,2,6,1,0,1,0,0,30,0,0
67,0,188903,0,13,0,5,2,0,1,0,0,40,0,1
55,0,171780,5,12,1,3,5,4,0,0,0,30,0,0
18,0,214617,1,10,2,6,1,0,1,0,0,30,0,0
49,0,174274,3,9,4,5,3,0,0,0,0,80,0,0
47,0,178341,12,6,0,7,2,0,1,0,0,46,0,1
36,5,323726,1,10,2,0,5,4,0,0,0,40,0,0
37,4,216473,3,9,0,12,2,0,1,0,0,48,0,1
53,0,195638,3,9,1,8,3,0,0,0,0,40,0,0
35,0,215323,0,13,0,2,2,0,1,0,0,40,0,0
19,0,163072,1,10,2,3,1,0,0,0,0,34,0,0
39,1,200863,5,12,0,4,2,0,1,0,0,55,0,0
56,5,466498,6,11,0,1,2,4,1,0,0,60,0,1
63,1,167501,1,10,0,5,0,0,0,20051,0,10,0,1
48,2,213140,3,9,0,4,2,0,1,0,0,80,0,0
21,5,41183,1,10,2,5,1,0,0,0,0,20,0,0
18,0,210932,3,9,2,8,1,0,0,0,0,40,0,0
50,4,124963,3,9,0,1,2,0,1,0,1977,35,0,1
25,0,91334,6,11,0,4,2,0,1,0,0,75,0,0
53,0,608184,0,13,0,4,2,4,1,0,1902,40,0,1
39,0,148903,3,9,1,3,3,0,0,4687,0,50,0,1
62,1,147393,8,4,0,9,2,0,1,0,0,40,0,1
61,0,394534,3,9,0,5,2,4,1,0,0,6,0,0
38,0,278924,0,13,0,4,2,0,1,0,1887,50,0,1
34,0,226872,0,13,1,3,3,0,0,0,0,40,0,0
47,0,275095,7,5,4,4,5,0,0,0,0,50,0,0
61,0,213321,1,10,0,4,2,0,1,0,1672,40,0,0
24,0,175778,0,13,2,4,3,0,0,0,0,40,0,0
33,0,361497,3,9,2,10,3,0,1,0,0,70,0,0
19,2,148955,1,10,2,2,1,1,0,0,0,35,10,0
51,0,114758,2,7,0,7,2,0,1,0,0,48,0,1
42,3,126320,1,10,0,10,2,4,1,0,0,40,0,0
29,0,167716,3,9,1,2,5,0,0,0,0,99,0,0
33,0,163003,0,13,2,4,4,1,0,0,0,40,15,0
20,0,51816,3,9,2,12,1,4,1,0,0,40,0,0
53,0,304504,1,10,0,10,2,0,1,0,1887,45,0,1
17,0,132636,2,7,2,3,1,0,0,0,0,15,0,0
21,0,145389,1,10,2,5,3,0,0,0,0,25,0,0
27,0,135046,1,10,2,5,5,0,0,0,0,40,0,0
34,0,176711,3,9,1,2,1,0,1,0,0,40,0,0
42,0,147099,3,9,1,2,5,0,0,0,0,30,0,0
25,0,102476,0,13,2,9,1,0,1,27828,0,50,0,1
75,0,248833,3,9,6,5,0,0,0,2653,0,14,0,0
23,0,69847,0,13,2,5,1,1,0,0,0,20,0,0
51,0,346871,0,13,0,4,2,0,1,0,0,55,0,1
64,0,21174,3,9,0,4,2,0,1,0,0,40,0,1
45,1,91044,10,14,1,5,3,0,0,0,0,15,0,0
46,2,110457,10,14,0,4,2,0,1,0,0,55,0,1
27,0,538193,2,7,2,5,3,1,0,0,0,50,0,0
46,0,135339,6,11,0,1,2,4,1,0,0,40,0,1
41,0,99254,10,14,1,2,5,4,0,0,0,30,0,0
23,0,48343,3,9,2,3,3,4,0,0,0,27,0,0
33,0,295589,0,13,2,5,3,4,1,0,0,50,0,1
48,3,147397,3,9,0,8,2,0,1,0,0,36,0,0
44,0,202565,3,9,1,1,3,0,1,0,0,45,0,0
27,0,365745,12,6,0,6,2,0,1,0,0,20,0,0
60,4,232618,3,9,0,2,2,0,1,0,0,40,0,0
31,0,192900,1,10,2,2,3,0,1,0,0,40,0,0
30,4,181091,0,13,0,12,2,0,1,0,0,40,0,0
31,0,386299,1,10,2,8,3,0,0,0,0,40,0,0
40,2,92036,0,13,0,1,2,0,1,0,0,40,0,0
36,4,61299,1,10,0,1,2,0,1,0,0,40,0,0
51,0,183611,5,12,1,4,5,0,1,0,0,55,5,0
35,0,203717,6,11,2,1,3,0,1,0,0,50,0,0
44,0,187584,3,9,0,12,2,0,1,0,0,40,4,0
42,0,171424,0,13,0,0,2,0,1,7298,0,45,0,1
29,1,239511,1,10,3,8,5,0,0,0,0,50,0,0
31,4,80058,3,9,2,7,1,0,1,0,0,64,0,0
28,0,78529,1,10,2,4,3,0,0,0,0,40,0,0
35,0,102946,1,10,2,3,3,1,0,0,1669,45,0,0
34,0,125279,3,9,0,10,2,0,1,0,0,40,0,0
42,0,55854,0,13,0,4,2,0,1,0,0,40,0,0
44,0,244974,3,9,0,3,2,0,1,0,0,60,0,0
41,5,106900,10,14,0,5,2,0,1,7298,0,60,0,1
28,0,272132,4,15,5,5,3,0,0,0,0,65,0,0
47,3,655066,0,13,0,4,2,3,1,0,0,40,38,1
47,0,52795,1,10,0,7,2,0,1,0,0,46,0,0
42,0,38389,0,13,0,8,2,0,1,0,0,40,0,1
39,2,144154,0,13,2,5,5,0,0,0,0,80,0,0
34,0,304030,3,9,0,8,2,4,1,0,0,40,0,0
43,0,145711,1,10,0,3,2,0,1,0,0,72,0,1
29,0,338270,3,9,3,8,5,0,0,0,0,40,0,0
32,0,211699,5,12,0,4,0,0,0,0,1485,40,0,1
18,2,147612,3,9,2,9,1,0,0,0,0,8,0,0
24,0,293579,3,9,2,3,1,4,0,0,0,20,0,0
30,0,203488,1,10,0,7,2,0,1,0,0,40,0,1
34,0,203463,1,10,1,3,3,0,0,0,0,40,0,0
29,0,115677,0,13,2,5,3,0,1,0,0,40,0,0
47,0,213668,1,10,3,7,3,0,1,8614,0,65,0,1
26,5,208122,0,13,2,5,3,0,1,0,0,15,0,0
27,0,188576,0,13,3,5,3,1,1,0,0,40,15,1
35,0,162256,6,11,1,8,3,0,0,6849,0,40,0,0
37,3,173192,6,11,3,8,3,4,1,0,0,40,0,0
22,0,450695,3,9,2,2,3,0,1,0,0,30,0,0
48,0,163706,0,13,0,4,2,0,1,15024,0,70,0,1
49,0,543922,3,9,0,1,2,0,1,0,0,42,0,1
40,3,36885,1,10,2,8,3,0,0,0,0,50,0,0
58,0,97969,11,2,5,5,5,2,1,0,0,40,0,0
41,4,26669,1,10,1,4,3,0,0,0,0,40,0,0
56,0,32855,3,9,1,5,3,0,1,0,0,40,0,0
49,0,253973,12,6,2,4,3,0,0,0,0,40,0,0
32,4,186993,3,9,0,10,2,0,1,0,0,40,0,0
47,2,350759,3,9,0,4,2,0,1,0,0,40,0,1
67,1,167015,0,13,4,3,3,0,1,0,0,30,0,0
39,0,153047,3,9,0,1,2,0,1,0,0,50,0,1
26,0,300290,2,7,1,8,1,0,0,0,0,40,0,0
26,0,91683,12,6,0,10,2,0,1,0,0,35,0,0
44,0,408531,3,9,1,8,5,0,0,0,0,40,0,1
21,0,298342,1,10,2,5,1,0,1,0,0,40,0,0
39,0,187847,1,10,2,1,3,0,1,0,0,40,0,0
26,0,190762,1,10,0,3,2,0,1,0,0,18,0,0
40,0,382499,3,9,1,8,5,0,0,0,0,50,0,0
23,0,247090,7,5,0,1,2,3,1,0,0,55,0,0
20,0,138768,3,9,2,10,1,0,1,0,0,30,0,0
52,0,254230,7,5,0,10,2,0,1,0,0,45,0,1
32,0,169186,3,9,0,5,2,0,1,0,0,5,0,0
28,0,402771,3,9,5,8,1,0,0,0,0,40,0,0
34,0,157165,1,10,1,2,5,0,0,0,0,40,0,0
68,0,116993,4,15,4,5,5,0,1,0,0,60,0,1
25,0,159603,3,9,2,2,5,0,0,0,0,34,0,0
76,0,97077,12,6,4,3,5,4,0,0,0,12,0,0
68,0,141181,7,5,0,5,2,0,1,0,0,2,0,0
18,0,78817,3,9,2,8,1,0,0,0,0,20,0,0
28,0,107189,3,9,0,3,1,0,0,0,0,40,0,0
44,0,323627,0,13,2,4,3,0,0,0,0,5,0,0
27,0,176683,3,9,2,10,1,0,1,0,0,40,0,0
23,0,119156,3,9,0,1,2,0,1,0,0,40,0,0
37,1,504871,1,10,0,1,2,0,1,0,0,40,0,0
43,0,229148,0,13,2,8,3,4,1,0,0,50,6,0
22,0,211013,3,9,3,8,4,0,0,0,0,40,0,0
18,0,190776,1,10,2,2,1,0,1,0,0,30,0,0
21,0,131404,3,9,2,7,1,0,1,0,0,30,0,0
39,1,131808,1,10,0,3,2,0,1,7688,0,80,0,1
53,0,169846,3,9,0,8,0,0,0,0,0,40,0,1
64,0,228140,0,13,0,5,2,0,1,0,0,40,0,1
50,0,155594,5,12,0,7,2,0,1,0,0,50,0,1
48,0,210369,3,9,2,1,1,0,1,0,0,40,0,0
19,0,60688,1,10,2,5,1,0,1,0,0,35,0,0
43,4,212490,6,11,1,8,3,4,0,0,0,40,0,0
29,2,266070,0,13,1,5,3,0,0,0,0,80,0,0
27,0,467936,1,10,0,8,2,0,1,0,0,48,20,0
29,0,185019,9,8,2,2,3,3,1,0,0,40,0,0
32,1,114419,6,11,0,1,2,0,1,0,0,50,0,0
44,0,368757,1,10,0,7,2,0,1,0,0,40,0,0
49,0,204629,0,13,0,4,2,0,1,0,0,40,0,1
23,0,216867,1,10,2,1,1,0,1,0,0,37,20,0
59,4,662460,12,6,4,5,5,0,0,0,0,15,0,0
45,4,213334,10,14,2,5,3,0,0,0,0,45,0,0
28,0,371408,0,13,2,5,3,0,1,0,0,47,0,0
29,5,160731,10,14,0,0,2,0,1,0,0,50,5,0
30,0,85374,1,10,2,6,3,0,1,0,0,45,0,0
41,1,134724,6,11,0,2,0,0,0,3103,0,40,0,1
44,2,121352,1,10,0,4,2,0,1,0,0,50,0,0
44,1,33121,1,10,0,9,2,0,1,0,0,72,0,0
32,0,212276,0,13,0,5,2,0,1,0,0,60,0,1
50,0,134247,1,10,0,1,2,0,1,0,0,50,0,1
41,0,107276,6,11,2,5,3,0,0,0,0,45,0,0
39,0,140854,3,9,2,5,3,0,1,0,0,50,0,0
42,0,235786,5,12,0,1,2,0,1,0,0,50,0,1
52,0,326156,1,10,1,5,3,0,1,0,0,40,0,1
34,0,34862,0,13,1,3,3,2,1,0,1564,60,0,1
40,0,50191,7,5,1,1,5,0,1,5455,0,40,0,0
35,0,168817,3,9,2,7,1,0,1,0,0,40,0,0
36,1,28738,5,12,1,3,5,0,0,0,0,35,0,0
27,0,506436,1,10,1,3,5,0,0,0,0,40,38,0
25,0,165622,10,14,2,3,3,0,1,0,0,55,0,0
46,0,288608,3,9,2,1,1,0,1,0,0,40,0,0
53,0,479621,6,11,1,0,3,4,1,0,0,40,0,0
70,0,291998,1,10,0,3,2,0,1,20051,0,65,0,1
40,0,135056,5,12,1,8,5,0,0,0,0,40,0,0
24,4,174413,0,13,2,5,3,0,0,0,1974,40,0,0
69,0,159077,2,7,0,5,2,0,1,0,0,48,0,0
65,0,228182,0,13,0,5,2,0,1,0,0,40,0,1
56,0,53481,3,9,0,7,2,0,1,0,0,40,0,0
62,0,99470,3,9,0,4,2,0,1,0,0,45,0,1
48,3,56482,12,6,2,1,3,4,1,0,0,40,0,0
57,0,194161,3,9,0,10,2,0,1,0,0,42,16,1
42,2,443508,13,16,0,5,2,0,1,0,0,45,0,1
32,0,86723,3,9,2,2,3,0,1,0,0,52,0,0
29,0,157612,0,13,2,3,3,0,0,3325,0,45,0,0
42,0,252518,4,15,0,4,2,0,1,15024,0,40,0,1
39,0,34028,0,13,1,4,5,0,0,0,0,48,0,0
49,0,52590,3,9,2,5,3,4,1,0,0,40,0,0
40,0,124520,6,11,1,1,5,0,1,0,0,50,0,1
28,0,203171,1,10,1,1,3,0,1,0,0,40,0,0
39,4,102953,3,9,0,2,2,0,1,0,0,40,0,0
39,0,179668,0,13,0,0,2,0,1,15024,0,40,0,1
43,2,240504,1,10,0,4,2,0,1,0,0,70,0,1
69,0,92852,3,9,0,5,2,0,1,0,0,5,0,0
40,4,329341,10,14,0,4,2,0,1,0,0,35,0,1
29,0,164040,3,9,0,2,2,0,1,0,0,40,0,0
53,0,137192,0,13,1,4,5,1,1,0,0,50,0,0
53,4,260106,4,15,1,5,3,0,0,0,0,50,0,0
36,3,68781,1,10,0,8,2,0,1,0,0,35,0,0
33,0,144064,0,13,0,4,2,0,1,0,0,50,0,0
42,0,33895,0,13,1,8,3,0,0,0,0,40,0,0
26,0,134945,3,9,2,7,4,0,1,0,0,40,0,0
19,0,168294,3,9,2,1,1,0,1,0,0,40,0,0
